dataset,imputation,missing_rate,rmse,mae,r2,mape,n_imputed,timestamp
cubic_esmond_data_go-mt_2024-2025,mean_imputation,10,191387851.2355557,157134981.60130748,-0.0007563173679479,31.925252349081862,136,2025-09-04 20:28:37
cubic_esmond_data_go-mt_2024-2025,linear_interpolation,10,203419476.49861965,135650030.62839344,-0.1305367175231229,29.142185355975947,136,2025-09-04 20:28:38
cubic_esmond_data_go-mt_2024-2025,knn_imputation,10,191387851.2355557,157134981.60130748,-0.0007563173679479,31.925252349081862,136,2025-09-04 20:28:38
cubic_esmond_data_go-mt_2024-2025,mean_imputation,20,207869794.4634508,163292191.72956422,-0.0036633200263525,3218.884792682217,286,2025-09-04 20:28:38
cubic_esmond_data_go-mt_2024-2025,linear_interpolation,20,204889131.4973333,134807226.54348853,0.0249135477088752,3509.915026369321,286,2025-09-04 20:28:38
cubic_esmond_data_go-mt_2024-2025,knn_imputation,20,207869794.4634508,163292191.72956422,-0.0036633200263525,3218.884792682217,286,2025-09-04 20:28:38
cubic_esmond_data_go-mt_2024-2025,mean_imputation,30,192803613.28346816,158457513.10906053,-0.001507148352402,268.4849711373988,431,2025-09-04 20:28:38
cubic_esmond_data_go-mt_2024-2025,linear_interpolation,30,188792009.2136725,124008363.27016988,0.0419488315828002,239.6752106985265,430,2025-09-04 20:28:38
cubic_esmond_data_go-mt_2024-2025,knn_imputation,30,192803613.28346816,158457513.10906053,-0.001507148352402,268.4849711373988,431,2025-09-04 20:28:38
bbr_esmond_data_pb-ac_2024-2025,mean_imputation,10,89808071.29010397,74841527.23950438,-0.0012158417558303,10.03198984205571,145,2025-09-04 20:28:38
bbr_esmond_data_go-se_2024-2025,mean_imputation,10,3495670405.4361296,3339590905.211133,-8.318325641165636e-05,192.66102643036064,145,2025-09-04 20:28:28
bbr_esmond_data_go-se_2024-2025,linear_interpolation,10,1570482910.069267,858694276.6936935,0.7981440299520659,18.073788920407548,145,2025-09-04 20:28:28
bbr_esmond_data_go-se_2024-2025,knn_imputation,10,3495670405.4361296,3339590905.211133,-8.318325641165636e-05,192.66102643036064,145,2025-09-04 20:28:28
bbr_esmond_data_go-se_2024-2025,mean_imputation,20,3452897385.5294952,3295231649.4908,-0.0021241565311398,183.09528732341064,268,2025-09-04 20:28:28
bbr_esmond_data_go-se_2024-2025,linear_interpolation,20,1434253330.8469858,793403016.5024186,0.8270956493066606,15.094972035547364,268,2025-09-04 20:28:28
bbr_esmond_data_go-se_2024-2025,knn_imputation,20,3452897385.5294952,3295231649.4908,-0.0021241565311398,183.09528732341064,268,2025-09-04 20:28:28
bbr_esmond_data_go-se_2024-2025,mean_imputation,30,3526282696.3008475,3370259813.5489087,-0.0018869767875941,221.57078680763448,406,2025-09-04 20:28:28
bbr_esmond_data_go-se_2024-2025,linear_interpolation,30,1422406784.4746764,773881711.0742632,0.8369832954310283,38.4775629139766,406,2025-09-04 20:28:28
bbr_esmond_data_go-se_2024-2025,knn_imputation,30,3526282696.3008475,3370259813.5489087,-0.0018869767875941,221.57078680763448,406,2025-09-04 20:28:29
bbr_esmond_data_ac-go_2024-2025,mean_imputation,10,76975393.50568816,60274448.96683225,-0.001820147516244,7.890329479566087,135,2025-09-04 20:28:29
bbr_esmond_data_ac-go_2024-2025,linear_interpolation,10,42178309.68858065,31806642.52098766,0.6992093941126244,4.231881840587918,135,2025-09-04 20:28:29
bbr_esmond_data_ac-go_2024-2025,knn_imputation,10,76975393.50568816,60274448.96683225,-0.001820147516244,7.890329479566087,135,2025-09-04 20:28:29
bbr_esmond_data_ac-go_2024-2025,mean_imputation,20,89150946.11654195,69943741.40054265,-0.0007873534154296,9.31448037075384,285,2025-09-04 20:28:29
bbr_esmond_data_ac-go_2024-2025,linear_interpolation,20,55526335.584092885,38802061.73461436,0.6117710451968241,5.404887135826575,285,2025-09-04 20:28:29
bbr_esmond_data_ac-go_2024-2025,knn_imputation,20,89150946.11654195,69943741.40054265,-0.0007873534154296,9.31448037075384,285,2025-09-04 20:28:29
bbr_esmond_data_ac-go_2024-2025,mean_imputation,30,94026097.6996412,70125105.56131108,-0.0032866830359394,10.065574009923342,409,2025-09-04 20:28:29
bbr_esmond_data_ac-go_2024-2025,linear_interpolation,30,56776497.50020595,36495913.67585216,0.6341817071896747,5.553318185400814,409,2025-09-04 20:28:29
bbr_esmond_data_ac-go_2024-2025,knn_imputation,30,94026097.6996412,70125105.56131108,-0.0032866830359394,10.065574009923342,409,2025-09-04 20:28:29
cubic_esmond_data_se-es_2024-2025,mean_imputation,10,214916510.1141219,156537391.54295292,-0.0039133269205433,381.3561030910713,145,2025-09-04 20:28:29
cubic_esmond_data_se-es_2024-2025,linear_interpolation,10,236492228.445025,145273968.99907234,-0.2155992047358337,341.93151557519894,145,2025-09-04 20:28:29
cubic_esmond_data_se-es_2024-2025,knn_imputation,10,214916510.1141219,156537391.54295292,-0.0039133269205433,381.3561030910713,145,2025-09-04 20:28:29
cubic_esmond_data_se-es_2024-2025,mean_imputation,20,196368295.29715303,149067383.36983758,-0.0378678686312827,179.15922198266307,281,2025-09-04 20:28:29
cubic_esmond_data_se-es_2024-2025,linear_interpolation,20,202785369.84455103,115882742.84978032,-0.1011847764858331,112.39959463627424,279,2025-09-04 20:28:29
cubic_esmond_data_se-es_2024-2025,knn_imputation,20,196368295.29715303,149067383.36983758,-0.0378678686312827,179.15922198266307,281,2025-09-04 20:28:29
cubic_esmond_data_se-es_2024-2025,mean_imputation,30,227239382.2093,163164988.9559776,-1.5065389041835076e-05,935.827180363112,433,2025-09-04 20:28:29
cubic_esmond_data_se-es_2024-2025,linear_interpolation,30,243882536.56090388,144858392.34221807,-0.1518627919042694,982.6857754073756,433,2025-09-04 20:28:29
cubic_esmond_data_se-es_2024-2025,knn_imputation,30,227239382.2093,163164988.9559776,-1.5065389041835076e-05,935.827180363112,433,2025-09-04 20:28:29
bbr_esmond_data_ap-ba_2024-2025,mean_imputation,10,176990509.53535035,138201414.26746127,-0.005339662420265,30.86653400347949,132,2025-09-04 20:28:29
bbr_esmond_data_ap-ba_2024-2025,linear_interpolation,10,188539880.6310301,111723373.61329366,-0.1408257442641984,22.97206876163715,132,2025-09-04 20:28:29
bbr_esmond_data_ap-ba_2024-2025,knn_imputation,10,176990509.53535035,138201414.26746127,-0.005339662420265,30.86653400347949,132,2025-09-04 20:28:29
bbr_esmond_data_ap-ba_2024-2025,mean_imputation,20,177580705.16073188,139047947.07553858,-0.0109480719810053,26.41938467190042,267,2025-09-04 20:28:29
bbr_esmond_data_ap-ba_2024-2025,linear_interpolation,20,164287819.51467,92363624.50555296,0.1373167692123376,19.65934336218092,266,2025-09-04 20:28:29
bbr_esmond_data_ap-ba_2024-2025,knn_imputation,20,177580705.16073188,139047947.07553858,-0.0109480719810053,26.41938467190042,267,2025-09-04 20:28:29
bbr_esmond_data_ap-ba_2024-2025,mean_imputation,30,195126841.85285768,144089207.81857827,-0.0006767620778951,45.59028991715876,390,2025-09-04 20:28:29
bbr_esmond_data_ap-ba_2024-2025,linear_interpolation,30,184279391.6275473,106069293.83707576,0.109197380433094,33.70782709588871,389,2025-09-04 20:28:29
bbr_esmond_data_ap-ba_2024-2025,knn_imputation,30,195126841.85285768,144089207.81857827,-0.0006767620778951,45.59028991715876,390,2025-09-04 20:28:29
bbr_esmond_data_go-pb_2024-2025,mean_imputation,10,3524762944.554468,3390662044.333592,-0.0110576347916941,176.5548325644739,127,2025-09-04 20:28:29
bbr_esmond_data_go-pb_2024-2025,linear_interpolation,10,1389640239.4716246,771372035.9814873,0.8428476616480691,14.021985223278795,127,2025-09-04 20:28:29
bbr_esmond_data_go-pb_2024-2025,knn_imputation,10,3524762944.554468,3390662044.333592,-0.0110576347916941,176.5548325644739,127,2025-09-04 20:28:29
bbr_esmond_data_go-pb_2024-2025,mean_imputation,20,3331431922.624058,3171255666.757943,-6.89350008542533e-06,181.70202420713983,259,2025-09-04 20:28:29
bbr_esmond_data_go-pb_2024-2025,linear_interpolation,20,1391658956.1510596,747631512.1390303,0.825542651112502,14.903971764775678,258,2025-09-04 20:28:29
bbr_esmond_data_go-pb_2024-2025,knn_imputation,20,3331431922.624058,3171255666.757943,-6.89350008542533e-06,181.70202420713983,259,2025-09-04 20:28:29
bbr_esmond_data_go-pb_2024-2025,mean_imputation,30,3365521588.0078444,3196420392.8981366,-0.000714050407012,179.7774988026903,370,2025-09-04 20:28:29
bbr_esmond_data_go-pb_2024-2025,linear_interpolation,30,1465984704.5971189,831040539.3291032,0.8101266056280184,16.506085431193878,370,2025-09-04 20:28:29
bbr_esmond_data_go-pb_2024-2025,knn_imputation,30,3365521588.0078444,3196420392.8981366,-0.000714050407012,179.7774988026903,370,2025-09-04 20:28:29
bbr_esmond_data_se-ms_2024-2025,mean_imputation,10,97882503.48021065,29260215.26289157,-0.0032518610021397,68.16771708449527,141,2025-09-04 20:28:29
bbr_esmond_data_se-ms_2024-2025,linear_interpolation,10,74398407.94538213,23075933.791213203,0.4204016755284319,46.44817819700371,141,2025-09-04 20:28:29
bbr_esmond_data_se-ms_2024-2025,knn_imputation,10,97882503.48021065,29260215.26289157,-0.0032518610021397,68.16771708449527,141,2025-09-04 20:28:29
bbr_esmond_data_se-ms_2024-2025,mean_imputation,20,62064366.92597398,21892487.15184634,-0.0021067186605623,30.137844240558465,280,2025-09-04 20:28:29
bbr_esmond_data_se-ms_2024-2025,linear_interpolation,20,51051760.41652118,21636617.574088167,0.3219671131079633,3.245550371851231,280,2025-09-04 20:28:29
bbr_esmond_data_se-ms_2024-2025,knn_imputation,20,62064366.92597398,21892487.15184634,-0.0021067186605623,30.137844240558465,280,2025-09-04 20:28:29
bbr_esmond_data_se-ms_2024-2025,mean_imputation,30,85447105.6930995,26445495.884619027,-0.0020147270418735,28.17330003711434,405,2025-09-04 20:28:30
bbr_esmond_data_se-ms_2024-2025,linear_interpolation,30,56114522.08971232,21345979.174349565,0.567854566363107,9.734595272400288,405,2025-09-04 20:28:30
bbr_esmond_data_se-ms_2024-2025,knn_imputation,30,85447105.6930995,26445495.884619027,-0.0020147270418735,28.17330003711434,405,2025-09-04 20:28:30
cubic_esmond_data_pb-se_2024-2025,mean_imputation,10,3630706170.201116,3467079725.144113,-0.0138960393116123,229.6879243081656,140,2025-09-04 20:28:30
cubic_esmond_data_pb-se_2024-2025,linear_interpolation,10,1423517684.7281022,692645654.5198323,0.844139181096254,15.471365974340806,140,2025-09-04 20:28:30
cubic_esmond_data_pb-se_2024-2025,knn_imputation,10,3630706170.201116,3467079725.144113,-0.0138960393116123,229.6879243081656,140,2025-09-04 20:28:30
cubic_esmond_data_pb-se_2024-2025,mean_imputation,20,3698186146.9973817,3561498315.5279107,-0.0078110662807344,227.72187038751665,291,2025-09-04 20:28:30
cubic_esmond_data_pb-se_2024-2025,linear_interpolation,20,1558357777.5504298,793057115.2415336,0.821048256669745,23.349666723306097,291,2025-09-04 20:28:30
cubic_esmond_data_pb-se_2024-2025,knn_imputation,20,3698186146.9973817,3561498315.5279107,-0.0078110662807344,227.72187038751665,291,2025-09-04 20:28:30
cubic_esmond_data_pb-se_2024-2025,mean_imputation,30,3727818881.6786256,3554481001.76326,-0.0015446953704196,207.420532515172,407,2025-09-04 20:28:30
cubic_esmond_data_pb-se_2024-2025,linear_interpolation,30,1463369453.0689197,794410812.8866699,0.8456634819770887,15.620730504719948,407,2025-09-04 20:28:30
cubic_esmond_data_pb-se_2024-2025,knn_imputation,30,3727818881.6786256,3554481001.76326,-0.0015446953704196,207.420532515172,407,2025-09-04 20:28:30
bbr_esmond_data_es-mt_2024-2025,mean_imputation,10,77913799.09409009,21382882.17185545,-0.0007746203235294,16.77460005380677,148,2025-09-04 20:28:30
bbr_esmond_data_es-mt_2024-2025,linear_interpolation,10,55450573.028901,21373696.20986092,0.4931031436552,10.001687208531433,148,2025-09-04 20:28:30
bbr_esmond_data_es-mt_2024-2025,knn_imputation,10,77913799.09409009,21382882.17185545,-0.0007746203235294,16.77460005380677,148,2025-09-04 20:28:30
bbr_esmond_data_es-mt_2024-2025,mean_imputation,20,57895185.4683851,19716273.46511334,-0.0010762725721187,9.072608051631034,311,2025-09-04 20:28:30
bbr_esmond_data_es-mt_2024-2025,linear_interpolation,20,71753292.87935601,28898565.435807724,-0.5376799144460871,6.875743419768182,311,2025-09-04 20:28:30
bbr_esmond_data_es-mt_2024-2025,knn_imputation,20,57895185.4683851,19716273.46511334,-0.0010762725721187,9.072608051631034,311,2025-09-04 20:28:30
bbr_esmond_data_es-mt_2024-2025,mean_imputation,30,61282652.92106967,21459449.528333515,-0.0009803494119045,6.310600804188431,471,2025-09-04 20:28:30
bbr_esmond_data_es-mt_2024-2025,linear_interpolation,30,74498734.46596499,25986779.118855536,-0.4764382768886239,6.836387064555483,470,2025-09-04 20:28:30
bbr_esmond_data_es-mt_2024-2025,knn_imputation,30,61282652.92106967,21459449.528333515,-0.0009803494119045,6.310600804188431,471,2025-09-04 20:28:30
bbr_esmond_data_mt-ac_2024-2025,mean_imputation,10,77964374.95969932,66391924.90085856,-0.0032309967503265,8.612518699739242,147,2025-09-04 20:28:30
bbr_esmond_data_mt-ac_2024-2025,linear_interpolation,10,65889358.33378942,47735139.19368085,0.2834622174326859,6.160114712980839,147,2025-09-04 20:28:30
bbr_esmond_data_mt-ac_2024-2025,knn_imputation,10,77964374.95969932,66391924.90085856,-0.0032309967503265,8.612518699739242,147,2025-09-04 20:28:30
bbr_esmond_data_mt-ac_2024-2025,mean_imputation,20,92855468.07850964,67502803.53301367,-0.000860307702386,42.39616823082788,276,2025-09-04 20:28:30
bbr_esmond_data_mt-ac_2024-2025,linear_interpolation,20,93392270.5041502,59012063.47149712,-0.0124658109366739,42.28178046398725,276,2025-09-04 20:28:30
bbr_esmond_data_mt-ac_2024-2025,knn_imputation,20,92855468.07850964,67502803.53301367,-0.000860307702386,42.39616823082788,276,2025-09-04 20:28:30
bbr_esmond_data_mt-ac_2024-2025,mean_imputation,30,77892008.49188742,64627618.28750676,-0.0022919593905006,8.443868196622075,440,2025-09-04 20:28:30
bbr_esmond_data_mt-ac_2024-2025,linear_interpolation,30,64835843.98470671,46945733.59286233,0.3024320763788555,6.2654661954123965,439,2025-09-04 20:28:30
bbr_esmond_data_mt-ac_2024-2025,knn_imputation,30,77892008.49188742,64627618.28750676,-0.0022919593905006,8.443868196622075,440,2025-09-04 20:28:30
bbr_esmond_data_go-ce_2024-2025,mean_imputation,10,39524046.54824261,20389126.345234685,-0.0080783293405879,2.451115139397287,123,2025-09-04 20:28:30
bbr_esmond_data_go-ce_2024-2025,linear_interpolation,10,39090592.51989858,16531218.637421252,0.0139113017222912,2.031297664077342,123,2025-09-04 20:28:30
bbr_esmond_data_go-ce_2024-2025,knn_imputation,10,39524046.54824261,20389126.345234685,-0.0080783293405879,2.451115139397287,123,2025-09-04 20:28:30
bbr_esmond_data_go-ce_2024-2025,mean_imputation,20,21330245.193617605,15080975.695017412,-0.0009346205693772,1.688362741792908,248,2025-09-04 20:28:30
bbr_esmond_data_go-ce_2024-2025,linear_interpolation,20,20027413.31845144,10525773.242314791,0.1176035810003902,1.1919946302880506,248,2025-09-04 20:28:30
bbr_esmond_data_go-ce_2024-2025,knn_imputation,20,21330245.193617605,15080975.695017412,-0.0009346205693772,1.688362741792908,248,2025-09-04 20:28:31
bbr_esmond_data_go-ce_2024-2025,mean_imputation,30,26014591.05440955,15431690.50146422,-0.0004697178775228,1.765840862486172,378,2025-09-04 20:28:31
bbr_esmond_data_go-ce_2024-2025,linear_interpolation,30,25437033.59195663,11220164.848499948,0.0434605886707712,1.3041943946305306,378,2025-09-04 20:28:31
bbr_esmond_data_go-ce_2024-2025,knn_imputation,30,26014591.05440955,15431690.50146422,-0.0004697178775228,1.765840862486172,378,2025-09-04 20:28:31
cubic_esmond_data_ac-to_2024-2025,mean_imputation,10,196345864.2204047,142282535.94594508,-0.0003798536475778,2925.7419565484,148,2025-09-04 20:28:31
cubic_esmond_data_ac-to_2024-2025,linear_interpolation,10,119981344.49129587,79202319.62888682,0.6264498889316774,2295.488476014581,148,2025-09-04 20:28:31
cubic_esmond_data_ac-to_2024-2025,knn_imputation,10,196345864.2204047,142282535.94594508,-0.0003798536475778,2925.7419565484,148,2025-09-04 20:28:31
cubic_esmond_data_ac-to_2024-2025,mean_imputation,20,195700287.9445921,143579916.9014277,-0.0044692874306846,1999.5388960426844,294,2025-09-04 20:28:31
cubic_esmond_data_ac-to_2024-2025,linear_interpolation,20,123809528.2791996,83493331.87828945,0.5979668443078057,657.7853569674587,294,2025-09-04 20:28:31
cubic_esmond_data_ac-to_2024-2025,knn_imputation,20,195700287.9445921,143579916.9014277,-0.0044692874306846,1999.5388960426844,294,2025-09-04 20:28:31
cubic_esmond_data_ac-to_2024-2025,mean_imputation,30,188071130.15773937,135342210.02053916,-0.0006137902311758,973.6732287087332,407,2025-09-04 20:28:31
cubic_esmond_data_ac-to_2024-2025,linear_interpolation,30,125504667.38043156,84656277.63549243,0.5528590588503484,353.3716058434785,406,2025-09-04 20:28:31
cubic_esmond_data_ac-to_2024-2025,knn_imputation,30,188071130.15773937,135342210.02053916,-0.0006137902311758,973.6732287087332,407,2025-09-04 20:28:31
cubic_esmond_data_ba-to_2024-2025,mean_imputation,10,110366264.30771418,85336810.81096293,-0.0017515950321302,13.469145343549204,139,2025-09-04 20:28:31
cubic_esmond_data_ba-to_2024-2025,linear_interpolation,10,119596542.079028,89265434.1111011,-0.1763176220259141,13.676368385927034,139,2025-09-04 20:28:31
cubic_esmond_data_ba-to_2024-2025,knn_imputation,10,110366264.30771418,85336810.81096293,-0.0017515950321302,13.469145343549204,139,2025-09-04 20:28:31
cubic_esmond_data_ba-to_2024-2025,mean_imputation,20,116487533.120465,89195297.0300017,-0.0022360580075775,15.020927292427402,259,2025-09-04 20:28:31
cubic_esmond_data_ba-to_2024-2025,linear_interpolation,20,142554100.7121466,106571467.41199696,-0.5009649697408045,17.11028825490926,259,2025-09-04 20:28:31
cubic_esmond_data_ba-to_2024-2025,knn_imputation,20,116487533.120465,89195297.0300017,-0.0022360580075775,15.020927292427402,259,2025-09-04 20:28:31
cubic_esmond_data_ba-to_2024-2025,mean_imputation,30,119702358.7186969,89095515.51953349,-0.0002799048234953,136.00879287817972,405,2025-09-04 20:28:31
cubic_esmond_data_ba-to_2024-2025,linear_interpolation,30,132024738.06404564,99071995.36457977,-0.2168211696536546,150.51735496562046,405,2025-09-04 20:28:31
cubic_esmond_data_ba-to_2024-2025,knn_imputation,30,119702358.7186969,89095515.51953349,-0.0002799048234953,136.00879287817972,405,2025-09-04 20:28:31
bbr_esmond_data_ap-mt_2024-2025,mean_imputation,10,83719442.1241036,33419020.551322803,-0.0065517316096277,6.896601096639454,135,2025-09-04 20:28:31
bbr_esmond_data_ap-mt_2024-2025,linear_interpolation,10,76917482.81976783,30204020.35788653,0.1503626899012002,5.233376710580574,135,2025-09-04 20:28:31
bbr_esmond_data_ap-mt_2024-2025,knn_imputation,10,83719442.1241036,33419020.551322803,-0.0065517316096277,6.896601096639454,135,2025-09-04 20:28:31
bbr_esmond_data_ap-mt_2024-2025,mean_imputation,20,91111791.2130244,38891335.64161231,-0.0004184419136552,6.985544100570183,291,2025-09-04 20:28:32
bbr_esmond_data_ap-mt_2024-2025,linear_interpolation,20,84993390.77352099,34253295.54881017,0.1294317370370123,5.060464969671803,291,2025-09-04 20:28:32
bbr_esmond_data_ap-mt_2024-2025,knn_imputation,20,91111791.2130244,38891335.64161231,-0.0004184419136552,6.985544100570183,291,2025-09-04 20:28:32
bbr_esmond_data_ap-mt_2024-2025,mean_imputation,30,77937417.21613058,35850399.35742346,-0.0045701448833024,5.683722257997821,444,2025-09-04 20:28:32
bbr_esmond_data_ap-mt_2024-2025,linear_interpolation,30,85222349.35912178,34066173.551624194,-0.1984934473374981,4.561011889920409,443,2025-09-04 20:28:32
bbr_esmond_data_ap-mt_2024-2025,knn_imputation,30,77937417.21613058,35850399.35742346,-0.0045701448833024,5.683722257997821,444,2025-09-04 20:28:32
cubic_esmond_data_es-se_2024-2025,mean_imputation,10,185380228.9308405,129149487.4966777,-0.0325466030720387,34.36449955759936,142,2025-09-04 20:28:32
cubic_esmond_data_es-se_2024-2025,linear_interpolation,10,195637863.2732826,136151068.88617784,-0.1499756796275835,30.743314493475715,142,2025-09-04 20:28:32
cubic_esmond_data_es-se_2024-2025,knn_imputation,10,185380228.9308405,129149487.4966777,-0.0325466030720387,34.36449955759936,142,2025-09-04 20:28:32
cubic_esmond_data_es-se_2024-2025,mean_imputation,20,151379637.7228838,112832686.08023009,-0.0100225930919226,65.71568522936319,319,2025-09-04 20:28:32
cubic_esmond_data_es-se_2024-2025,linear_interpolation,20,169863138.84203815,109939799.75661115,-0.2717286502981744,57.614662537565394,319,2025-09-04 20:28:32
cubic_esmond_data_es-se_2024-2025,knn_imputation,20,151379637.7228838,112832686.08023009,-0.0100225930919226,65.71568522936319,319,2025-09-04 20:28:32
cubic_esmond_data_es-se_2024-2025,mean_imputation,30,181928752.73213205,125377990.4378753,-0.0023416782508356,93.41831965723752,446,2025-09-04 20:28:32
cubic_esmond_data_es-se_2024-2025,linear_interpolation,30,174436799.78289002,116055877.81495763,0.0785127598288196,83.36479329751924,446,2025-09-04 20:28:32
cubic_esmond_data_es-se_2024-2025,knn_imputation,30,181928752.73213205,125377990.4378753,-0.0023416782508356,93.41831965723752,446,2025-09-04 20:28:32
bbr_esmond_data_es-ro_2024-2025,mean_imputation,10,101987984.7042246,25893951.434075583,-0.0121879258417527,4441.097947008577,130,2025-09-04 20:28:32
bbr_esmond_data_es-ro_2024-2025,linear_interpolation,10,103482720.786565,28333548.574578065,-0.0420745982015267,4445.976852863816,130,2025-09-04 20:28:32
bbr_esmond_data_es-ro_2024-2025,knn_imputation,10,101987984.7042246,25893951.434075583,-0.0121879258417527,4441.097947008577,130,2025-09-04 20:28:32
bbr_esmond_data_es-ro_2024-2025,mean_imputation,20,96977994.00724764,22778815.517894268,-0.0101600008357893,3410.524107974867,242,2025-09-04 20:28:32
bbr_esmond_data_es-ro_2024-2025,linear_interpolation,20,99860581.34258775,27009375.5284397,-0.0711047736129768,3424.146117438221,242,2025-09-04 20:28:32
bbr_esmond_data_es-ro_2024-2025,knn_imputation,20,96977994.00724764,22778815.517894268,-0.0101600008357893,3410.524107974867,242,2025-09-04 20:28:32
bbr_esmond_data_es-ro_2024-2025,mean_imputation,30,49673426.97350203,17976427.19384796,-0.0024165074115116,2.522716867738467,385,2025-09-04 20:28:33
bbr_esmond_data_es-ro_2024-2025,linear_interpolation,30,92809945.2400406,26322755.440247256,-2.499363008541448,3.4091208651079343,385,2025-09-04 20:28:33
bbr_esmond_data_es-ro_2024-2025,knn_imputation,30,49673426.97350203,17976427.19384796,-0.0024165074115116,2.522716867738467,385,2025-09-04 20:28:33
bbr_esmond_data_ap-go_2024-2025,mean_imputation,10,51680144.24055718,26854691.780618265,-0.0520810975969967,3.5204105249578896,145,2025-09-04 20:28:33
bbr_esmond_data_ap-go_2024-2025,linear_interpolation,10,78317863.76191255,29269223.36190821,-1.4161475336850606,3.443680131150791,145,2025-09-04 20:28:33
bbr_esmond_data_ap-go_2024-2025,knn_imputation,10,51680144.24055718,26854691.780618265,-0.0520810975969967,3.5204105249578896,145,2025-09-04 20:28:33
bbr_esmond_data_ap-go_2024-2025,mean_imputation,20,68382459.84325163,32791420.00729007,-0.0053406068119168,4.592803411925551,295,2025-09-04 20:28:33
bbr_esmond_data_ap-go_2024-2025,linear_interpolation,20,55974680.36093421,23067498.334909923,0.3263923187950321,3.0829732287787706,295,2025-09-04 20:28:33
bbr_esmond_data_ap-go_2024-2025,knn_imputation,20,68382459.84325163,32791420.00729007,-0.0053406068119168,4.592803411925551,295,2025-09-04 20:28:33
bbr_esmond_data_ap-go_2024-2025,mean_imputation,30,80111744.33793868,35086190.37596815,-0.0002545321399829,5.924997136421493,431,2025-09-04 20:28:33
bbr_esmond_data_ap-go_2024-2025,linear_interpolation,30,82737337.52458201,29922324.02784692,-0.0668939052256931,5.00514643618251,431,2025-09-04 20:28:33
bbr_esmond_data_ap-go_2024-2025,knn_imputation,30,80111744.33793868,35086190.37596815,-0.0002545321399829,5.924997136421493,431,2025-09-04 20:28:33
bbr_esmond_data_ac-pb_2024-2025,mean_imputation,10,112766191.06370276,88471874.3830451,-0.0087916089221746,13.984688285834617,140,2025-09-04 20:28:33
bbr_esmond_data_ac-pb_2024-2025,linear_interpolation,10,72528516.13325053,48537199.25653785,0.5826876639721525,7.403075981811645,140,2025-09-04 20:28:33
bbr_esmond_data_ac-pb_2024-2025,knn_imputation,10,112766191.06370276,88471874.3830451,-0.0087916089221746,13.984688285834617,140,2025-09-04 20:28:33
bbr_esmond_data_ac-pb_2024-2025,mean_imputation,20,114097386.3431578,83513828.43589981,-0.0002890762906198,14.330323794459348,280,2025-09-04 20:28:33
bbr_esmond_data_ac-pb_2024-2025,linear_interpolation,20,66948579.55199142,44038060.46790777,0.6556049758898461,8.178495485529062,280,2025-09-04 20:28:33
bbr_esmond_data_ac-pb_2024-2025,knn_imputation,20,114097386.3431578,83513828.43589981,-0.0002890762906198,14.330323794459348,280,2025-09-04 20:28:33
bbr_esmond_data_ac-pb_2024-2025,mean_imputation,30,107687542.48051976,84390455.13265544,-0.00382219477226,14.754976652804949,387,2025-09-04 20:28:34
bbr_esmond_data_ac-pb_2024-2025,linear_interpolation,30,69080203.46067593,43117850.65064755,0.585966872060963,8.268381144473311,386,2025-09-04 20:28:34
bbr_esmond_data_ac-pb_2024-2025,knn_imputation,30,107687542.48051976,84390455.13265544,-0.00382219477226,14.754976652804949,387,2025-09-04 20:28:34
bbr_esmond_data_mt-go_2024-2025,mean_imputation,10,27906838.064377863,15301648.582734326,-0.0014704139423724,1.784630933370169,145,2025-09-04 20:28:34
bbr_esmond_data_mt-go_2024-2025,linear_interpolation,10,37140063.823787466,16786783.361448795,-0.7737897888612573,1.9496061171549888,145,2025-09-04 20:28:34
bbr_esmond_data_mt-go_2024-2025,knn_imputation,10,27906838.064377863,15301648.582734326,-0.0014704139423724,1.784630933370169,145,2025-09-04 20:28:34
bbr_esmond_data_mt-go_2024-2025,mean_imputation,20,30213791.27325048,15582766.3655409,-0.0077197186819404,1.848935413655951,295,2025-09-04 20:28:34
bbr_esmond_data_mt-go_2024-2025,linear_interpolation,20,33882295.96782514,16681035.06611211,-0.267286974307068,1.9481880768395787,295,2025-09-04 20:28:34
bbr_esmond_data_mt-go_2024-2025,knn_imputation,20,30213791.27325048,15582766.3655409,-0.0077197186819404,1.848935413655951,295,2025-09-04 20:28:34
bbr_esmond_data_mt-go_2024-2025,mean_imputation,30,23709553.68130084,14488324.526645292,-0.0270194593921213,1.6525213993176968,426,2025-09-04 20:28:34
bbr_esmond_data_mt-go_2024-2025,linear_interpolation,30,45038782.79240515,18906203.78891836,-2.70599820595025,2.1388860102805536,426,2025-09-04 20:28:34
bbr_esmond_data_mt-go_2024-2025,knn_imputation,30,23709553.68130084,14488324.526645292,-0.0270194593921213,1.6525213993176968,426,2025-09-04 20:28:34
bbr_esmond_data_ap-ms_2024-2025,mean_imputation,10,60018503.43913942,26726318.620419346,-0.0156056941504807,3.9624513327224062,148,2025-09-04 20:28:34
bbr_esmond_data_ap-ms_2024-2025,linear_interpolation,10,46555567.362317406,23417855.67173423,0.3889200276676509,2.9380849743153736,148,2025-09-04 20:28:34
bbr_esmond_data_ap-ms_2024-2025,knn_imputation,10,60018503.43913942,26726318.620419346,-0.0156056941504807,3.9624513327224062,148,2025-09-04 20:28:35
bbr_esmond_data_ap-ms_2024-2025,mean_imputation,20,70252549.32795662,32537234.523201145,-0.0034697901459006,4.627884213394126,296,2025-09-04 20:28:35
